"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8398","Login User with incorrect email and password","chromium","2026-09-16","passed","2026-09-16","Login","features/login/login.feature.spec.js","",""
"","4913","Submit contact us form successfully","chromium","2026-09-16","passed","2026-09-16","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","5877","Remove Products From Cart","chromium","2026-09-16","passed","2026-09-16","Products","features/products/products.feature.spec.js","",""
"","21201","Download Invoice after purchase order","chromium","2026-09-16","passed","2026-09-16","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7752","Add Products in Cart","chromium","2026-09-16","passed","2026-09-16","Products","features/products/products.feature.spec.js","",""
"","2034","Verify Subscription in home page","chromium","2026-09-16","passed","2026-09-16","Home","features/home/home.feature.spec.js","",""
"","9045","Logout User","chromium","2026-09-16","passed","2026-09-16","Login","features/login/login.feature.spec.js","",""
"","4386","Search Product","chromium","2026-09-16","passed","2026-09-16","Products","features/products/products.feature.spec.js","",""
"","9899","Verify Product quantity in Cart","chromium","2026-09-16","passed","2026-09-16","Products","features/products/products.feature.spec.js","",""
"","7525","View & Cart Brand Products","chromium","2026-09-16","passed","2026-09-16","Brand Products","features/brand/brand.feature.spec.js","",""
"","27506","Place Order: Login before Checkout","chromium","2026-09-16","passed","2026-09-16","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4580","Verify all products and product detail page","chromium","2026-09-16","passed","2026-09-16","Products","features/products/products.feature.spec.js","",""
"","7662","Login User with correct email and password","chromium","2026-09-16","passed","2026-09-16","Login","features/login/login.feature.spec.js","",""
"","2945","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","2026-09-16","passed","2026-09-16","Home","features/home/home.feature.spec.js","",""
"","18133","Verify address details in checkout page","chromium","2026-09-16","passed","2026-09-16","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2655","Verify Subscription in Cart page","chromium","2026-09-16","passed","2026-09-16","Home","features/home/home.feature.spec.js","",""
"","3846","Navigate to test cases page successfully","chromium","2026-09-16","passed","2026-09-16","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","24785","Place Order: Register before Checkout","chromium","2026-09-16","passed","2026-09-16","Checkout","features/checkout/checkout.feature.spec.js","",""
"","9496","Register user with existing email","chromium","2026-09-16","passed","2026-09-16","Register","features/register/register.feature.spec.js","",""
"","14153","Register user","chromium","2026-09-16","passed","2026-09-16","Register","features/register/register.feature.spec.js","",""
"","20238","Place Order: Register while Checkout","chromium","2026-09-16","passed","2026-09-16","Checkout","features/checkout/checkout.feature.spec.js","",""
"","18167","Search Products and Verify Cart After Login","chromium","2026-09-16","passed","2026-09-16","Products","features/products/products.feature.spec.js","",""
"","9004","Add to cart from Recommended items","chromium","2026-09-16","passed","2026-09-16","Home","features/home/home.feature.spec.js","",""
"","3030","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","2026-09-16","passed","2026-09-16","Home","features/home/home.feature.spec.js","",""
"","11237","View Category Products","chromium","2026-09-16","passed","2026-09-16","Category","features/category/category.feature.spec.js","",""
"","5939","Add review on product","chromium","2026-09-16","passed","2026-09-16","Products","features/products/products.feature.spec.js","",""
