"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7669","Register user","chromium","2026-09-10","passed","2026-09-10","Register","features/register/register.feature.spec.js","",""
"","6082","View Category Products","chromium","2026-09-10","passed","2026-09-10","Category","features/category/category.feature.spec.js","",""
"","7745","View & Cart Brand Products","chromium","2026-09-10","passed","2026-09-10","Brand Products","features/brand/brand.feature.spec.js","",""
"","1978","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","2026-09-10","passed","2026-09-10","Home","features/home/home.feature.spec.js","",""
"","8031","Verify Product quantity in Cart","chromium","2026-09-10","passed","2026-09-10","Products","features/products/products.feature.spec.js","",""
"","22867","Download Invoice after purchase order","chromium","2026-09-10","passed","2026-09-10","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2868","Verify Subscription in home page","chromium","2026-09-10","passed","2026-09-10","Home","features/home/home.feature.spec.js","",""
"","4604","Remove Products From Cart","chromium","2026-09-10","passed","2026-09-10","Products","features/products/products.feature.spec.js","",""
"","2675","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","2026-09-10","passed","2026-09-10","Home","features/home/home.feature.spec.js","",""
"","9389","Register user with existing email","chromium","2026-09-10","passed","2026-09-10","Register","features/register/register.feature.spec.js","",""
"","21007","Place Order: Register before Checkout","chromium","2026-09-10","passed","2026-09-10","Checkout","features/checkout/checkout.feature.spec.js","",""
"","26977","Place Order: Login before Checkout","chromium","2026-09-10","passed","2026-09-10","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3440","Navigate to test cases page successfully","chromium","2026-09-10","passed","2026-09-10","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","13151","Login User with correct email and password","chromium","2026-09-10","passed","2026-09-10","Login","features/login/login.feature.spec.js","",""
"","4563","Verify all products and product detail page","chromium","2026-09-10","passed","2026-09-10","Products","features/products/products.feature.spec.js","",""
"","14832","Add to cart from Recommended items","chromium","2026-09-10","passed","2026-09-10","Home","features/home/home.feature.spec.js","",""
"","3722","Verify Subscription in Cart page","chromium","2026-09-10","passed","2026-09-10","Home","features/home/home.feature.spec.js","",""
"","21397","Place Order: Register while Checkout","chromium","2026-09-10","passed","2026-09-10","Checkout","features/checkout/checkout.feature.spec.js","",""
"","12478","Logout User","chromium","2026-09-10","passed","2026-09-10","Login","features/login/login.feature.spec.js","",""
"","17416","Verify address details in checkout page","chromium","2026-09-10","passed","2026-09-10","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5544","Add Products in Cart","chromium","2026-09-10","passed","2026-09-10","Products","features/products/products.feature.spec.js","",""
"","21196","Search Products and Verify Cart After Login","chromium","2026-09-10","passed","2026-09-10","Products","features/products/products.feature.spec.js","",""
"","8128","Login User with incorrect email and password","chromium","2026-09-10","passed","2026-09-10","Login","features/login/login.feature.spec.js","",""
"","4591","Submit contact us form successfully","chromium","2026-09-10","passed","2026-09-10","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","3678","Search Product","chromium","2026-09-10","passed","2026-09-10","Products","features/products/products.feature.spec.js","",""
"","4718","Add review on product","chromium","2026-09-10","passed","2026-09-10","Products","features/products/products.feature.spec.js","",""
