"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17046","Download Invoice after purchase order","chromium","2026-08-29","passed","2026-08-29","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7422","Login User with incorrect email and password","chromium","2026-08-29","passed","2026-08-29","Login","features/login/login.feature.spec.js","",""
"","14533","Verify address details in checkout page","chromium","2026-08-29","passed","2026-08-29","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1750","Verify all products and product detail page","chromium","2026-08-29","passed","2026-08-29","Products","features/products/products.feature.spec.js","",""
"","1677","Verify Subscription in home page","chromium","2026-08-29","passed","2026-08-29","Home","features/home/home.feature.spec.js","",""
"","1723","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","2026-08-29","passed","2026-08-29","Home","features/home/home.feature.spec.js","",""
"","15012","Place Order: Register while Checkout","chromium","2026-08-29","passed","2026-08-29","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5300","Add Products in Cart","chromium","2026-08-29","passed","2026-08-29","Products","features/products/products.feature.spec.js","",""
"","3711","Remove Products From Cart","chromium","2026-08-29","passed","2026-08-29","Products","features/products/products.feature.spec.js","",""
"","3814","Search Product","chromium","2026-08-29","passed","2026-08-29","Products","features/products/products.feature.spec.js","",""
"","2792","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","2026-08-29","passed","2026-08-29","Home","features/home/home.feature.spec.js","",""
"","4720","Register user","chromium","2026-08-29","passed","2026-08-29","Register","features/register/register.feature.spec.js","",""
"","3678","Add review on product","chromium","2026-08-29","passed","2026-08-29","Products","features/products/products.feature.spec.js","",""
"","2126","Verify Product quantity in Cart","chromium","2026-08-29","passed","2026-08-29","Products","features/products/products.feature.spec.js","",""
"","7706","Register user with existing email","chromium","2026-08-29","passed","2026-08-29","Register","features/register/register.feature.spec.js","",""
"","5045","View Category Products","chromium","2026-08-29","passed","2026-08-29","Category","features/category/category.feature.spec.js","",""
"","18929","Place Order: Register before Checkout","chromium","2026-08-29","passed","2026-08-29","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7419","Add to cart from Recommended items","chromium","2026-08-29","passed","2026-08-29","Home","features/home/home.feature.spec.js","",""
"","2632","Verify Subscription in Cart page","chromium","2026-08-29","passed","2026-08-29","Home","features/home/home.feature.spec.js","",""
"","4011","Login User with correct email and password","chromium","2026-08-29","passed","2026-08-29","Login","features/login/login.feature.spec.js","",""
"","10012","Search Products and Verify Cart After Login","chromium","2026-08-29","passed","2026-08-29","Products","features/products/products.feature.spec.js","",""
"","1529","Navigate to test cases page successfully","chromium","2026-08-29","passed","2026-08-29","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","20377","Place Order: Login before Checkout","chromium","2026-08-29","passed","2026-08-29","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3801","Submit contact us form successfully","chromium","2026-08-29","passed","2026-08-29","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","5832","View & Cart Brand Products","chromium","2026-08-29","passed","2026-08-29","Brand Products","features/brand/brand.feature.spec.js","",""
"","4142","Logout User","chromium","2026-08-29","passed","2026-08-29","Login","features/login/login.feature.spec.js","",""
