"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1875","Verify Subscription in Cart page","chromium","2026-09-07","passed","2026-09-07","Home","features/home/home.feature.spec.js","",""
"","3008","Remove Products From Cart","chromium","2026-09-07","passed","2026-09-07","Products","features/products/products.feature.spec.js","",""
"","1788","Navigate to test cases page successfully","chromium","2026-09-07","passed","2026-09-07","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","10314","Login User with correct email and password","chromium","2026-09-07","passed","2026-09-07","Login","features/login/login.feature.spec.js","",""
"","5855","View & Cart Brand Products","chromium","2026-09-07","passed","2026-09-07","Brand Products","features/brand/brand.feature.spec.js","",""
"","10219","Search Products and Verify Cart After Login","chromium","2026-09-07","passed","2026-09-07","Products","features/products/products.feature.spec.js","",""
"","15120","Place Order: Register while Checkout","chromium","2026-09-07","passed","2026-09-07","Checkout","features/checkout/checkout.feature.spec.js","",""
"","19649","Download Invoice after purchase order","chromium","2026-09-07","passed","2026-09-07","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5430","View Category Products","chromium","2026-09-07","passed","2026-09-07","Category","features/category/category.feature.spec.js","",""
"","1171","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","2026-09-07","passed","2026-09-07","Home","features/home/home.feature.spec.js","",""
"","3111","Submit contact us form successfully","chromium","2026-09-07","passed","2026-09-07","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","14686","Verify address details in checkout page","chromium","2026-09-07","passed","2026-09-07","Checkout","features/checkout/checkout.feature.spec.js","",""
"","13358","Add to cart from Recommended items","chromium","2026-09-07","passed","2026-09-07","Home","features/home/home.feature.spec.js","",""
"","4542","Add Products in Cart","chromium","2026-09-07","passed","2026-09-07","Products","features/products/products.feature.spec.js","",""
"","6466","Logout User","chromium","2026-09-07","passed","2026-09-07","Login","features/login/login.feature.spec.js","",""
"","2578","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","2026-09-07","passed","2026-09-07","Home","features/home/home.feature.spec.js","",""
"","7695","Register user with existing email","chromium","2026-09-07","passed","2026-09-07","Register","features/register/register.feature.spec.js","",""
"","7522","Login User with incorrect email and password","chromium","2026-09-07","passed","2026-09-07","Login","features/login/login.feature.spec.js","",""
"","8351","Verify Product quantity in Cart","chromium","2026-09-07","passed","2026-09-07","Products","features/products/products.feature.spec.js","",""
"","4543","Register user","chromium","2026-09-07","passed","2026-09-07","Register","features/register/register.feature.spec.js","",""
"","21780","Place Order: Login before Checkout","chromium","2026-09-07","passed","2026-09-07","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1765","Verify Subscription in home page","chromium","2026-09-07","passed","2026-09-07","Home","features/home/home.feature.spec.js","",""
"","3738","Add review on product","chromium","2026-09-07","passed","2026-09-07","Products","features/products/products.feature.spec.js","",""
"","3637","Verify all products and product detail page","chromium","2026-09-07","passed","2026-09-07","Products","features/products/products.feature.spec.js","",""
"","2778","Search Product","chromium","2026-09-07","passed","2026-09-07","Products","features/products/products.feature.spec.js","",""
"","19780","Place Order: Register before Checkout","chromium","2026-09-07","passed","2026-09-07","Checkout","features/checkout/checkout.feature.spec.js","",""
