"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3676","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","2026-09-15","passed","2026-09-15","Home","features/home/home.feature.spec.js","",""
"","6479","Verify all products and product detail page","chromium","2026-09-15","passed","2026-09-15","Products","features/products/products.feature.spec.js","",""
"","5748","View Category Products","chromium","2026-09-15","passed","2026-09-15","Category","features/category/category.feature.spec.js","",""
"","18699","Logout User","chromium","2026-09-15","passed","2026-09-15","Login","features/login/login.feature.spec.js","",""
"","11305","Add to cart from Recommended items","chromium","2026-09-15","passed","2026-09-15","Home","features/home/home.feature.spec.js","",""
"","8883","Add Products in Cart","chromium","2026-09-15","passed","2026-09-15","Products","features/products/products.feature.spec.js","",""
"","3164","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","2026-09-15","passed","2026-09-15","Home","features/home/home.feature.spec.js","",""
"","24072","Verify address details in checkout page","chromium","2026-09-15","passed","2026-09-15","Checkout","features/checkout/checkout.feature.spec.js","",""
"","9879","Login User with correct email and password","chromium","2026-09-15","passed","2026-09-15","Login","features/login/login.feature.spec.js","",""
"","6394","Verify Subscription in Cart page","chromium","2026-09-15","passed","2026-09-15","Home","features/home/home.feature.spec.js","",""
"","29429","Place Order: Register before Checkout","chromium","2026-09-15","passed","2026-09-15","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7011","Remove Products From Cart","chromium","2026-09-15","passed","2026-09-15","Products","features/products/products.feature.spec.js","",""
"","34001","Place Order: Login before Checkout","chromium","2026-09-15","passed","2026-09-15","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5410","Add review on product","chromium","2026-09-15","passed","2026-09-15","Products","features/products/products.feature.spec.js","",""
"","21255","Search Products and Verify Cart After Login","chromium","2026-09-15","passed","2026-09-15","Products","features/products/products.feature.spec.js","",""
"","4907","Search Product","chromium","2026-09-15","passed","2026-09-15","Products","features/products/products.feature.spec.js","",""
"","28941","Place Order: Register while Checkout","chromium","2026-09-15","passed","2026-09-15","Checkout","features/checkout/checkout.feature.spec.js","",""
"","29520","Download Invoice after purchase order","chromium","2026-09-15","passed","2026-09-15","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7116","Verify Product quantity in Cart","chromium","2026-09-15","passed","2026-09-15","Products","features/products/products.feature.spec.js","",""
"","3326","Verify Subscription in home page","chromium","2026-09-15","passed","2026-09-15","Home","features/home/home.feature.spec.js","",""
"","9930","Register user with existing email","chromium","2026-09-15","passed","2026-09-15","Register","features/register/register.feature.spec.js","",""
"","9551","Register user","chromium","2026-09-15","passed","2026-09-15","Register","features/register/register.feature.spec.js","",""
"","4492","Navigate to test cases page successfully","chromium","2026-09-15","passed","2026-09-15","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","7442","View & Cart Brand Products","chromium","2026-09-15","passed","2026-09-15","Brand Products","features/brand/brand.feature.spec.js","",""
"","9303","Login User with incorrect email and password","chromium","2026-09-15","passed","2026-09-15","Login","features/login/login.feature.spec.js","",""
"","5751","Submit contact us form successfully","chromium","2026-09-15","passed","2026-09-15","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
